codigo,tipo,nombre,deporte,direccion,telefono,municipio,departamento,paginaweb,email,ubicacion,razonsocial,claseubicacion,localidadcomuna,descripcion,latitud,longitud,urlimagen
2127,ESCENARIO,CANCHA DE VOLEIBOL DE LA UNIDAD DEPORTIVA ALBERTO GALINDO,Deportivo,CL 4 CON KR 52,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE VOLEIBOL,3.411446929,-76.55267797,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/647.png
1154,ESCENARIO,CANCHA MULTIPLE N° 2 COLEGIO EUGENIO PACCELLY BACHILLERATO,Deportivo,CL 63A CON KR 36 KENNEDY,8788440,MANIZALES,CALDAS,gilbertoserrato@gmail.com,gilbertoserrato@gmail.com,Establecimiento educativo,COLEGIO EUGENIO PACCELLY BACHILLERATO,Zona Urbana,COMUNA NUEVE,CANCHA MULTIPLE,5.051863428,-75.50117011,http://www.visorgeocoldeportes.gov.co/images/escenarios/
2243,ESCENARIO,CANCHA DE TEJO  DE LA UNIDAD PANAMERICANA JAIME APARICIO,Deportivo,CL 9 CON KR 37A,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE TEJO,3.423641614,-76.53640842,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/763.png
1105,ESCENARIO,CANCHA DE MINIFUTBOL DEL BARRIO LIDUE?A,Recreativo y Deportivo,KR 6B CON CL 21A,7438328,TUNJA,BOYACA,recreacionydeportetunja@irdet.go.co,recreacionydeportetunja@irdet.go.co,Otro,JUNTA DE ACCION COMUNAL DEL BARRIO LIDUE?A,Zona Urbana,SIN COMUNAS,CANCHA DE MINIFUTBOL,5.533366,-73.35685667,http://www.visorgeocoldeportes.gov.co/images/escenarios/15001/105.png
1820,ESCENARIO,PISCINA DE LA UNIDAD RECREATIVA PARQUE DEL AVION,Recreativo,AV 2 NORTE N? 35-04,6689578,CALI,VALLE DEL CAUCA,avion@crpcali.org,avion@crpcali.org,Complejo deportivo,UNIDAD RECREATIVA PARQUE DEL AVION,Zona Urbana,COMUNA CUATRO,PISCINA,3.47058169,-76.51684215,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/340.png
2440,ESCENARIO,CANCHA DE FUTBOL DEL BARRIO EL TREBOL,Recreativo y Deportivo,KR 24 CON CL 59,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA OCHO,CANCHA DE FUTBOL,3.441282468,-76.49522306,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/960.png
2081,ESCENARIO,PISCINA INFANTIL DE LA UNIDAD RECREATIVA SANTIAGO DE CALI,Recreativo,CL 6A CON KR 46A,0,CALI,VALLE DEL CAUCA,www.crpcali.org,www.crpcali.org,Complejo deportivo,UNIDAD RECREATIVA SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,PISCINA INFANTIL,3.416687124,-76.54505229,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/601.png
249,LIGAS,LIGA DE BILLAR DE BOGOTA,BILLAR,CL 22D N° 69 F 73 INT 11 APTO 401 MANZANA D,,BOGOTÁ D.C.,BOGOTÁ D.C.,libidebo@hotmail.com   /   harswing@gmail.com,libidebo@hotmail.com   /   harswing@gmail.com,,,,,,4.652597171,-74.11973328,
1723,ESCENARIO,CANCHA DE MICROFUTBOL SINTETICA N°3 DEL PARQUE  DE LA CA?A,Recreativo,KR 8 N? 39 01,0,CALI,VALLE DEL CAUCA,www.cprcali.org,www.cprcali.org,Complejo recreativo,CORPORACION PARA LA RECREACION POPULAR,Zona Urbana,COMUNA SIETE,CANCHA DE MICROFUTBOL,3.454448187,-76.50690623,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/243.png
17,CLUBES,CLUB DEPORTIVO POPULAR JUNIOR F.C. S.A.,FUTBOL,KR 57 N°72-56,,BARRANQUILLA,ATLANTICO,,info@juniorbarranquilla.com,,,,,,11.0007235,-74.79929045,
1520,ESCENARIO,CANCHA DE MICROFUTBOL N°2 DEL PARQUE  RECREATIVO  DEL BARRIO LOS GUADUALES,Recreativo y Deportivo,CL 71H CON KR 6N,4327440,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SEIS,CANCHA DE MICROFUTBOL,3.493205947,-76.49775806,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/40.png
1645,ESCENARIO,"CANCHA MULTIPLE N°2 DE LA  DE LA INSTITUCION EDUCATIVA ALFONSO LOPEZ """"UNIVERSIDAD OBRERA""",Recreativo y Educación Fisíca,KR 7 S BIS CL 72,0,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,INSTITUCION EDUCATIVA ALFONSO LOPEZ,Zona Urbana,COMUNA SIETE,CANCHA MULTIPLE,3.454212985,-76.48329263,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/165.png
346,LIGAS,LIGA DE FUTBOL DE CALDAS,FUTBOL,ESTADIO PALOGRANDE ENTRADA NORTE  NO 22,,MANIZALES,CALDAS,ligacaldensedefutbol@gmail.com,ligacaldensedefutbol@gmail.com,,,,,,5.056992397,-75.48991787,
1794,ESCENARIO,PISCINA DE LA UNIDAD RECREATIVA CIUDAD ALAMOS,Recreativo,CL 62 NORTE 2F-30,3715380,CALI,VALLE DEL CAUCA,jacalamos@hotmail.com,jacalamos@hotmail.com,Complejo deportivo,UNIDAD RECREATIVA CIUDAD ALAMOS,Zona Urbana,COMUNA DOS,PISCINA,3.487433043,-76.50739708,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/314.png
267,LIGAS,LIGA DE MOTOCICLISMO DE BOGOTA,MOTOCICLISMO,CL 77 N° 29-19,5453497,BOGOTÁ D.C.,BOGOTÁ D.C.,limobog@yahoo.com,limobog@yahoo.com,,,,,,4.670202154,-74.06870416,
419,LIGAS,LIGA DE GIMNASIA DE CUNDINAMARCA,GIMNASIA,COLISEO MUNICIPAL DE FACATATIVA  CL 5 ENTRE KR 7A Y 8A,3132347249,FACATATIVÁ,CUNDINAMARCA,ligagimnasiacundinamarca@hotmail.com,ligagimnasiacundinamarca@hotmail.com,,,,,,5.023699298,-74.00366073,
2298,ESCENARIO,CANCHA MICRO FUTBOL DEL POLIDEPORTIVO EL GUABAL,Recreativo y Deportivo,KR 40 B 13 47,0,CALI,VALLE DEL CAUCA,avalda67@hotmail.com,avalda67@hotmail.com,Otro,JUNTA DE ACCION COMUNAL DEL BARRIO EL GUABAL,Zona Urbana,COMUNA DIEZ,CANCHA DE MICROFUTBOL,3.41791336,-76.53065908,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/818.png
625,LIGAS,LIGA DE TENIS DE MESA DE SANTANDER,TENIS DE MESA,COLISEO DE TENIS DE MESA MANUEL ENRIQUE MEDINA CASTILLO,3166986072,BUCARAMANGA,SANTANDER,manuelenriquemedina@hotmail.com,manuelenriquemedina@hotmail.com,,,,,,7.104667639,-73.12015271,
272,LIGAS,LIGA DE RACQUETBALL DE BOGOTA,RAQUETBALL,KR 15 N° 119-59,2132917,BOGOTÁ D.C.,BOGOTÁ D.C.,ligaracquetbogota@gmail.com,ligaracquetbogota@gmail.com,,,,,,4.698815584,-74.04317141,
1007,ESCENARIO,CANCHA DE MINIBALONCESTO COLEGIO MARIA AUXILIADORA,Deportivo,AV PEDRO DE HEREDIA N? 29-59 SECTOR ALCIVIA,3126708872,CARTAGENA DE INDIAS,BOLIVAR,,,Establecimiento educativo,COLEGIO MARIA AUXILIADORA,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 9,CANCHA DE MINIBALONCESTO,10.40834717,-75.51694133,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/330.png
358,LIGAS,LIGA DE ATLETISMO DE CAQUETA,ATLETISMO,KR 22 N° 3A - 57 YAPURA SUR,,FLORENCIA,CAQUETA,atlecaqueta@fecodatle.org,atlecaqueta@fecodatle.org,,,,,,1.599990479,-75.60391822,
688,LIGAS,LIGA DE RUGBY DEL VALLE,RUGBY,KR 77 N° 3A-16 BARRIO NAPOLES,3241591,CALI,VALLE DEL CAUCA,lvr@ligavallecaucanaderugby.com,lvr@ligavallecaucanaderugby.com,,,,,,3.388208662,-76.54818057,
70,CLUBES,CLUB ATLETICO BUCARAMANGA S.A.,FUTBOL,KR 20 N°34-47 OFIC 204 EDIF GUALANDAY,,BUCARAMANGA,SANTANDER,,clubatleticobucaramanga@hotmail.com,,,,,,7.120806931,-73.12293683,
1701,ESCENARIO,TENIS DE MESA DEL COLEGIO MAYOR,Recreativo y Educación Fisíca,CL 35 N?10 20,4422910,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,COLEGIO MAYOR,Zona Urbana,COMUNA OCHO,TENIS DE MESA,3.451014255,-76.51043181,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/221.png
936,ESCENARIO,CANCHA DE FUTBOL N° 5 BARRIO PORTAL DE LA CORDIALIDAD,Deportivo,BARRIO PORTAL DE LA CORDIALIDAD,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 6,CANCHA DE FUTBOL,10.41306667,-75.44570817,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/239.png
2291,ESCENARIO,PISTA DE FUTBOL DEL BARRIO EL GUABAL,Recreativo y Deportivo,KR 42 CON CL 13A,3174933300,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIEZ,CANCHA DE FUTBOL,3.416550799,-76.52995141,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/811.png
1657,ESCENARIO,CANCHA MULTIPLE N°1 DE LA UNIDAD RECREATIVA 7 DE AGOSTO,Recreativo,CL 72 B N? 86 32,0,CALI,VALLE DEL CAUCA,www.cprcali.org,www.cprcali.org,Complejo deportivo,CORPORACION PARA LA RECREACION POPULAR,Zona Urbana,COMUNA SIETE,CANCHA MULTIPLE,3.450582937,-76.48509337,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/177.png
793,ESCENARIO,CANCHA MULTIPLE CIUDADELA 20 DE JULIO,Deportivo,CL 45G CON KR 3D,3243948,BARRANQUILLA,ATLANTICO,atencioalciudadano@barranquilla.gov.co,atencioalciudadano@barranquilla.gov.co,Otro,SECRETARIA DISTRITAL DE RECREACION Y DEPORTES DE BARRANQUILLA,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE,10.9375127,-74.80192998,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/223.png
1799,ESCENARIO,CANCHA DE VOLEIBOL DE LA UNIDAD RECREATIVA EL RINCON DE PACARA,Recreativo,AV 2G 58N-100,6653948,CALI,VALLE DEL CAUCA,rincondepacara@crcali.org,rincondepacara@crcali.org,Complejo deportivo,UNIDAD RECREATIVA EL RINCON DE PACARA,Zona Urbana,COMUNA DOS,CANCHA DE VOLEIBOL,3.486499882,-76.50946068,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/319.png
807,ESCENARIO,CANCHA DE FUTBOL SAN ISIDRO,Deportivo,KR 23A Y 24 CON CL 53D,3243948,BARRANQUILLA,ATLANTICO,atencioalciudadano@barranquilla.gov.co,atencioalciudadano@barranquilla.gov.co,Otro,SECRETARIA DISTRITAL DE RECREACION Y DEPORTES DE BARRANQUILLA,Zona Urbana,SIN COMUNAS,CANCHA DE FUTBOL,10.97061267,-74.79938667,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/252.png
1693,ESCENARIO,CANCHA MULTIPLE N°1 DE LA INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA,Recreativo y Educación Fisíca,CL 12 KR 34,0,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,INSTITUCION EDUCATIVA JOSE MANUEL SAAVEDRA,Zona Urbana,COMUNA OCHO,CANCHA MULTIPLE,3.447101876,-76.51775971,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/213.png
289,LIGAS,LIGA DE FISICULTURISMO DE BOLIVAS,FISICULTURISMO,BLAS DE LEZO  MANZANA 34 LOTE1 ETAPA4,6636685,CARTAGENA DE INDIAS,BOLIVAR,,,,,,,,10.38740367,-75.48775998,
898,ESCENARIO,CANCHA DE MICROFUTBOL DEL BARRIO LIBANO CENTRAL,Deportivo,KR 31B N? 49A-36 MZ 246BARRIO REPUBLICA DEL LIBANO,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 5,CANCHA DE MICROFUTBOL,10.40747317,-75.50327183,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/201.png
1812,ESCENARIO,PISTA DE TROTE N°2 DEL PARQUE RECREATIVO URBANIZACION LA MERCED,Recreativo y Deportivo,AV 2G CON CL 47B,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo recreativo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DOS,PISTA DE TROTE,3.480698977,-76.51299472,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/332.png
638,LIGAS,LIGA DE BALONCESTO DE SUCRE,BALONCESTO,KR 5 N° 12-11,,SINCELEJO,SUCRE,,,,,,,,9.312616511,-75.41237995,
1995,ESCENARIO,CANCHA DE BALONCESTO DEL CLUB SOCIAL Y DEPORTIVO COOPERATIVA PUENTE PALMA,Recreativo y Deportivo,KR 59 N?11B-49,3391013,CALI,VALLE DEL CAUCA,puentepalma@hotmail.com,puentepalma@hotmail.com,Club,CLUB SOCIAL Y DEPORTIVO COOPERATIVA PUENTE PALMA,Zona Urbana,COMUNA DIECISIETE,CANCHA DE BALONCESTO,3.403383962,-76.53668658,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/515.png
1163,ESCENARIO,CANCHA MULTIPLE DEL BARRIO LA ISLA,Recreativo y Deportivo,CL 23 CON KR 28B,8720636,MANIZALES,CALDAS,secdesa@alcaldiamanizales.gov.co,secdesa@alcaldiamanizales.gov.co,Otro,SECRETARIA DE DEPORTES - ALCALDIA DE MANIZALES,Zona Urbana,COMUNA DIEZ,CANCHA MULTIPLE,5.063511,-75.51708617,http://www.visorgeocoldeportes.gov.co/images/escenarios/17001/113.png
1621,ESCENARIO,CANCHA MULTIPLE N°2 DEL DEL COLEGIO ALFONSO LOPEZ PUMAREJO SEDE FARALLONES,Recreativo y Educación Fisíca,KR 7 J BIS N? 72 00,3163464040,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,COLEGIO ALFONSO LOPEZ PUMAREJO,Zona Urbana,COMUNA SIETE,CANCHA MULTIPLE,3.458332628,-76.48178658,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/141.png
538,LIGAS,LIGA DE BILLAR DE NORTE DE SANTANDER,BILLAR,CL 41 N° 15-47,3113002939,CÚCUTA,NORTE DE SANTANDER,áliganortesantanderbillar2012@hotmail.com,áliganortesantanderbillar2012@hotmail.com,,,,,,7.872424048,-72.47909991,
1126,ESCENARIO,CANCHA DE BALONCESTO DE LA INSTITUCION EDUCATIVA SILVESTRE ARENAS,Deportivo,KR 11 18-61 SUR,3204130174,SOGAMOSO,BOYACA,as09iesa@gmail.com,as09iesa@gmail.com,Establecimiento educativo,MUNICIPIO DE SOGAMOSO,Zona Urbana,SIN COMUNAS,CANCHA DE BALONCESTO,5.688940667,-72.94787767,http://www.visorgeocoldeportes.gov.co/images/escenarios/15759/7.png
1894,ESCENARIO,GIMNASIO DEL CENTRO RECREATIVO LAS DELICIAS COMFANDI,Recreativo,KR 4B N?36A-38,4434837,CALI,VALLE DEL CAUCA,recreadeliciasprados@comfandi.com.co,recreadeliciasprados@comfandi.com.co,Complejo recreativo,CENTRO RECREATIVO LAS DELICIAS COMFANDI,Zona Urbana,COMUNA CUATRO,GIMNASIO,3.459954177,-76.51071276,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/414.png
922,ESCENARIO,CANCHA DE FUTBOL DEL BARRIO LAS PALMERAS,Deportivo,MZ 35 LOTE 17 BARRIO LAS PALMERAS,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 7,CANCHA DE FUTBOL,10.39893883,-75.47117717,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/225.png
782,ESCENARIO,CANCHA MULTIPLE INSTITUCION EDUCATIVA DISTRITAL PARA EL DESARROLLO HUMANO,Deportivo,CL 63B N? 28-87,3652737,BARRANQUILLA,ATLANTICO,aleoc1954@gmail.com,aleoc1954@gmail.com,Establecimiento educativo,INSTITUCION EDUCATIVA DISTRITAL PARA EL DESARROLLO HUMANO,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE PLACA CUBIERTA,10.97724383,-74.80425417,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/193.png
869,ESCENARIO,CANCHA DE FUTBOL PLANTA BAJA ARMADA NACIONAL ESCUELA NAVAL DE SUBOFICIALES,Deportivo,VIA 40 CL 58 ESQUINA,3441428,BARRANQUILLA,ATLANTICO,ensb@armada.mil.co,ensb@armada.mil.co,Otro,ESCUELA NAVAL DE SUBOFICIALES,Zona Urbana,SIN COMUNAS,CANCHA DE FUTBOL,11.00408477,-74.78830632,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/393.png
854,ESCENARIO,COLISEO CUBIERTO DEL COLEGIO HEBREO UNION,Deportivo,KR 43 N? 85-25,3595870,BARRANQUILLA,ATLANTICO,,,Establecimiento educativo,CENTRO ISRAELITA FILANTROPICO COLEGIO HEBREO UNION,Zona Urbana,SIN COMUNAS,CANCHA MULTIPLE PLACA CUBIERTA,10.99874222,-74.82293306,http://www.visorgeocoldeportes.gov.co/images/escenarios/08001/378.png
1666,ESCENARIO,CANCHA MULTIPLE N°1 DEL BARRIO EL TREBOL,Recreativo y Deportivo,KR 12 E CL 57,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA OCHO,CANCHA MULTIPLE,3.445260315,-76.49534477,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/186.png
2205,ESCENARIO,CANCHA DE TENIS DEL CLUB CAMPESTRE DE CALI,Recreativo y Deportivo,CL 5A CON KR 100,3336000,CALI,VALLE DEL CAUCA,directorrh@campestrecali.org,directorrh@campestrecali.org,Club,CLUB CAMPESTRE DE CALI,Zona Urbana,COMUNA VEINTIDOS,CANCHA DE TENIS,3.36698405,-76.54306274,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/725.png
318,LIGAS,LIGA DE TEJO DE BOYACA,TEJO,CASA DEL DEPORTE  VILLA OLIMPICA,,TUNJA,BOYACA,,,,,,,,5.542003565,-73.35415981,
2221,ESCENARIO,CANCHA DE TENIS N°7 DE LA LIGA DE TENIS DEL VALLE DEL CAUCA,Deportivo,CL 9 N? 37A-01,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE TENIS,3.4234323,-76.53601191,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/741.png
2432,ESCENARIO,CANCHA DE FUTBOL DE LA INSTITUCION EDUCATIVA HERNANDO NAVIA VARON,Recreativo y Educación Fisíca,KR 26N CON CL 50,0,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,INSTITUCION EDUCATIVA HERNANDO NAVIA VARON,Zona Urbana,COMUNA DOCE,CANCHA DE FUTBOL,3.432636524,-76.49909972,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/952.png
411,LIGAS,LIGA DE PATINAJE DE CORDOBA,PATINAJE,AV CIRCUNVALAR N° 38-10,,MONTERÍA,CORDOBA,lipatincordoba@yahoo.com,lipatincordoba@yahoo.com,,,,,,8.756849487,-75.87540845,
1636,ESCENARIO,CANCHA DE MICROFUTBOL N°3 DEL BARRIO ALFONSO LOPEZ,Recreativo y Deportivo,KR 7 P BIS CL 81,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA SIETE,CANCHA DE MICROFUTBOL,3.454787044,-76.47822475,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/156.png
910,ESCENARIO,CANCHA DE MICROFUTBOL 15 DE NOVIEMBRE,Deportivo,KR 30 N? 58A-110BARRIO LAS GAVIOTAS,3168179687,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 7,CANCHA DE MICROFUTBOL,10.397242,-75.49138767,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/213.png
373,LIGAS,LIGA DE JUDO DEL CAUCA,JUDO,CL 15N CON KR 5COLISEO LA ESTANCIA,,POPAYÁN,CAUCA,judocaucano@hotmail.com,judocaucano@hotmail.com,,,,,,2.451176506,-76.59857126,
1741,ESCENARIO,CANCHA MULTIPLE DEL BARRIO ARANJUEZ,Recreativo y Deportivo,KR 20 CL 18,5566684,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE  RECREACION Y DEPORTES DE SANTIAGO DE CALI,Zona Urbana,COMUNA NUEVE,CANCHA MULTIPLE,3.438544638,-76.52304065,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/261.png
1840,ESCENARIO,CANCHA DE MICROFUTBOL SINTETICA DE LA CALDERA CLUB DE FUTBOL,Recreativo y Educación Fisíca,AV 6N N? 30-67,6688286,CALI,VALLE DEL CAUCA,www.lacaldera.co,www.lacaldera.co,Club,LA CALDERA CLUB DE FUTBOL,Zona Urbana,COMUNA DOS,CANCHA DE MICROFUTBOL SINTETICA,3.472248856,-76.52688264,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/360.png
1761,ESCENARIO,GIMNASIO DE LA UNIDAD DEPORTIVA PANAMERICANA,Deportivo,CL 9 N? 37A-01,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,GIMNASIO,3.422862571,-76.53641831,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/281.png
2236,ESCENARIO,SALON DE SQUASH DEL CLUB CAMPESTRE DE CALI,Recreativo y Deportivo,CL 5A CON KR 100,3336000,CALI,VALLE DEL CAUCA,directorrh@campestrecali.org,directorrh@campestrecali.org,Club,CLUB CAMPESTRE DE CALI,Zona Urbana,COMUNA VEINTIDOS,SALON DE SQUASH,3.367692195,-76.54513465,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/756.png
2354,ESCENARIO,CANCHA MICRO FUTBOL DEL POLIDEPORTIVO CIUDAD 2000,Recreativo y Deportivo,CL 34 68 00,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Otro,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECISEIS,CANCHA DE MICROFUTBOL,3.395914376,-76.51949075,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/874.png
401,LIGAS,LIGA DE VOLEIBOL DE CORDOBA,VOLEIBOL,CL 37 7-34,,MONTERÍA,CORDOBA,franmendoza12@hotmail.com,franmendoza12@hotmail.com,,,,,,8.759099279,-75.87932973,
1685,ESCENARIO,CANCHA MULTIPLE N°2 DE LA INSTITUCION EDUCATIVA VILLA COLOMBIA,Recreativo y Educación Fisíca,CL 12 N? 48-36,0,CALI,VALLE DEL CAUCA,0,0,Establecimiento educativo,INSTITUCION EDUCATIVA VILLA COLOMBIA,Zona Urbana,COMUNA OCHO,CANCHA MULTIPLE,3.446214602,-76.5019978,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/205.png
763,LIGAS,LIGA DE COLEO DE GUAVIARE,COLEO,KR 24 N° 9-80 BARRIO LA ESPERANZA,3107577032,SAN JOSÉ DEL GUAVIARE,GUAVIARE,lig decoleo de guaviare@hotmail.com,lig decoleo de guaviare@hotmail.com,,,,,,2.570225535,-72.63998034,
949,ESCENARIO,CANCHA MULTIPLE CONJUNTO RESIDENCIAL LOS EJECUTIVOS,Deportivo,KR 58A N? 30A-17 CONJUNTO RESIDENCIAL LOS EJECUTIVOS,0,CARTAGENA DE INDIAS,BOLIVAR,www.idercartagenadeindias.info.co,www.idercartagenadeindias.info.co,Otro,INSTITUTO DISTRITAL DE DEPORTE Y RECREACION DE CARTAGENA - IDER,Zona Urbana,UNIDAD COMUNERA DE GOBIERNO 8,CANCHA MULTIPLE,10.39748983,-75.49520917,http://www.visorgeocoldeportes.gov.co/images/escenarios/13001/252.png
1828,ESCENARIO,CANCHA DE BALONCESTO DEL LICEO LOS ALPES,Recreativo y Educación Fisíca,AV 8 NORTE N? 66-05,6654120,CALI,VALLE DEL CAUCA,info@jardintianorayliceolosalpes.edu.co,info@jardintianorayliceolosalpes.edu.co,Establecimiento educativo,LICEO LOS ALPES,Zona Urbana,COMUNA DOS,CANCHA DE BALONCESTO,3.490908892,-76.52670769,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/348.png
2222,ESCENARIO,CANCHA DE TENIS N°10 DE LA LIGA DE TENIS DEL VALLE DEL CAUCA,Deportivo,CL 9 N? 37A-01,5566409,CALI,VALLE DEL CAUCA,oscar.guerrero@cali.gov.co,oscar.guerrero@cali.gov.co,Complejo deportivo,SECRETARIA DE RECREACION Y DEPORTE DE SANTIAGO DE CALI,Zona Urbana,COMUNA DIECINUEVE,CANCHA DE TENIS,3.423704082,-76.53552695,http://www.visorgeocoldeportes.gov.co/images/escenarios/76001/742.png
